blk_no,street,postal,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,X1room_sold,X2room_sold,X3room_sold,X4room_sold,X5room_sold,exec_sold,multigen_sold,studio_apartment_sold,X1room_rental,X2room_rental,X3room_rental,other_room_rental,address,dist_to_park_centroid,dist_to_park_boundary,diff_boundary_centroid,park_area,park_length,park_name,SVY21_X,SVY21_Y,Longitude,Latitude
467B,BT BATOK WEST AVE 9,652467,18,2020,Y,N,N,N,N,N,BB,170,0,0,0,68,102,0,0,0,0,0,0,0,467B BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 652467,1117.350728,1117.344214,-0.006514106,415385.6338,3651.114759,BUKIT BATOK TOWN PARK,17966.80239,37580.78691,103.7431638,1.356140119
467B,FERNVALE LINK,792467,26,2015,Y,Y,N,N,N,N,SK,200,0,50,50,100,0,0,0,0,0,0,0,0,467B FERNVALE LINK FERNVALE LEA SINGAPORE 792467,269.4293706,269.42933,-4.06E-05,9541.459432,413.9407229,FERNVALE PARK,32965.02908,42217.1569,103.8779334,1.398071055
467B,YISHUN AVE 6,762467,13,2022,Y,N,N,Y,N,N,YS,120,0,0,0,36,84,0,0,0,0,0,0,0,467B YISHUN AVENUE 6 CASA SPRING @ YISHUN SINGAPORE 762467,783.877773,783.8750914,-0.002681593,138629.6896,1739.027904,YISHUN PK,30015.3466,45352.89132,103.8514283,1.426429861
467C,BT BATOK WEST AVE 9,653467,18,2021,Y,N,N,N,N,N,BB,221,0,187,34,0,0,0,0,0,0,0,0,0,467C BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 653467,1184.837539,1184.829878,-0.00766119,415385.6338,3651.114759,BUKIT BATOK TOWN PARK,17898.68057,37556.71303,103.7425517,1.355922381
467C,YISHUN AVE 6,763467,13,2022,Y,N,N,Y,N,N,YS,108,0,0,0,48,60,0,0,0,0,0,0,0,467C YISHUN AVENUE 6 CASA SPRING @ YISHUN SINGAPORE 763467,801.6462112,801.6468693,0.000658103,138629.6896,1739.027904,YISHUN PK,30020.49501,45393.64782,103.8514746,1.426798448
468,ANG MO KIO AVE 10,560468,4,1979,Y,N,N,N,N,N,AMK,56,0,0,48,8,0,0,0,0,0,0,0,0,468 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560468,396.902602,396.9028816,0.00027958,4428.748824,741.5268912,HAUS LINEAR PARK,30556.14779,38546.66388,103.8562873,1.364876746
468,HOUGANG AVE 8,530468,16,1991,Y,N,N,Y,N,N,HG,78,0,0,0,33,45,0,0,0,0,0,0,0,468 HOUGANG AVENUE 8 HDB PUBLIC SHELTERS SINGAPORE 530468,144.0757989,144.0742368,-0.001562141,155132.3568,1826.144128,PUNGGOL PK,35114.35531,39527.84455,103.8972462,1.373749444
468,JURONG WEST ST 41,640468,10,1984,Y,Y,N,N,N,N,JW,90,0,0,0,16,74,0,0,0,0,0,0,0,468 JURONG WEST STREET 41 SINGAPORE 640468,459.6422415,459.6390873,-0.003154197,592730.7961,8834.363233,JLG: LAKESIDE GARDEN,15443.00899,36739.01397,103.7204862,1.348526482
468,NTH BRIDGE RD,190468,16,1978,Y,N,N,N,N,N,KWN,152,0,0,148,0,4,0,0,0,0,0,0,0,468 NORTH BRIDGE ROAD CRAWFORD COURT SINGAPORE 190468,141.2104106,141.2093031,-0.001107465,3823.228242,286.8338402,NORTH BRIDGE GARDEN,31327.99605,31969.09834,103.8632222,1.305391507
468,PASIR RIS DR 6,510468,12,1988,Y,N,N,N,N,N,PRC,65,0,0,0,54,11,0,0,0,0,0,0,0,468 PASIR RIS DRIVE 6 SINGAPORE 510468,408.8483394,408.8492486,0.000909156,125511.4256,2163.446859,PASIR RIS TOWN PK,41737.2895,39536.75974,103.9567579,1.373827722
468,SEGAR RD,670468,15,2000,Y,N,N,N,N,N,BP,99,0,0,0,30,56,13,0,0,0,0,0,0,468 SEGAR ROAD SEGAR GARDENS SINGAPORE 670468,93.39908131,93.39791802,-0.001163287,159926.2632,6225.626607,ZHENGHUA NATURE PARK,21339.31093,41046.3784,103.7734672,1.387482618
468,TAMPINES ST 44,520468,4,1985,Y,N,N,N,N,N,TAP,24,0,0,16,8,0,0,0,0,0,0,0,0,468 TAMPINES STREET 44 SINGAPORE 520468,567.5760786,567.5767261,0.000647469,364562.2354,2536.676187,TAMPINES ECO GREEN PK,41561.65332,38044.72915,103.955179,1.360334442
468A,ADMIRALTY DR,751468,16,1999,Y,N,N,N,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0,468A ADMIRALTY DRIVE BLUE RIVERVIEW SINGAPORE 751468,580.2635922,580.2562911,-0.007301145,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,25820.02151,48015.91992,103.8137293,1.450513313
468A,BT BATOK WEST AVE 9,651468,18,2020,Y,N,N,N,N,N,BB,204,0,136,34,34,0,0,0,0,0,0,0,0,468A BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 651468,1169.339504,1169.329949,-0.009554539,415385.6338,3651.114759,BUKIT BATOK TOWN PARK,17916.5984,37620.05465,103.7427127,1.356495225
468A,FERNVALE LINK,791468,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0,468A FERNVALE LINK FERNVALE LEA SINGAPORE 791468,331.6626174,331.6619926,-0.000624753,9541.459432,413.9407229,FERNVALE PARK,33028.09645,42151.70111,103.8785001,1.397479085
468A,YISHUN ST 43,761468,12,2018,Y,Y,N,N,N,N,YS,187,0,0,77,110,0,0,0,0,0,0,0,0,468A YISHUN STREET 43 MEADOW SPRING @ YISHUN SINGAPORE 761468,802.2902223,802.2882449,-0.001977424,138629.6896,1739.027904,YISHUN PK,30061.56648,45230.59934,103.8518436,1.425323894
468B,ADMIRALTY DR,752468,16,1999,Y,Y,N,N,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0,468B ADMIRALTY DRIVE BLUE RIVERVIEW SINGAPORE 752468,523.9503208,523.946556,-0.003764785,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,25862.49107,47960.11275,103.8141109,1.450008617
468B,BT BATOK WEST AVE 9,652468,18,2020,Y,N,N,N,N,N,BB,221,0,135,51,0,0,0,0,0,14,21,0,0,468B BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 652468,1122.927498,1122.923423,-0.004075472,415385.6338,3651.114759,BUKIT BATOK TOWN PARK,17966.49611,37661.4473,103.743161,1.356869582
468B,FERNVALE LINK,792468,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,100,50,0,0,0,0,0,0,0,468B FERNVALE LINK FERNVALE LEA SINGAPORE 792468,277.7370684,277.7352795,-0.001788927,9541.459432,413.9407229,FERNVALE PARK,32973.60049,42149.01401,103.8780104,1.397454794
468C,ADMIRALTY DR,753468,16,1999,Y,N,N,Y,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0,468C ADMIRALTY DRIVE BLUE RIVERVIEW SINGAPORE 753468,452.1936226,452.1839099,-0.009712651,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,25947.8301,47993.34436,103.8148778,1.450309158
468C,FERNVALE LINK,793468,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0,468C FERNVALE LINK FERNVALE LEA SINGAPORE 793468,259.2345986,259.2356887,0.001090125,9541.459432,413.9407229,FERNVALE PARK,32948.55525,42087.24829,103.8777853,1.396896211
468D,ADMIRALTY DR,754468,16,1999,Y,N,N,Y,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0,468D ADMIRALTY DRIVE PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 468D (KN) SINGAPORE 754468,536.2476574,536.2397129,-0.007944517,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,25880.5836,48051.00251,103.8142735,1.450830592
469,ADMIRALTY DR,750469,16,1999,Y,N,N,N,N,N,SB,180,0,0,0,80,46,54,0,0,0,0,0,0,469 ADMIRALTY DRIVE BLUE RIVERVIEW SINGAPORE 750469,517.9334183,517.930088,-0.003330298,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,25854.46754,47796.81895,103.8140388,1.448531846
469,ANG MO KIO AVE 10,560469,12,1979,Y,N,N,Y,N,N,AMK,220,0,0,0,0,0,0,0,0,0,220,0,0,469 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560469,346.5638068,346.5633597,-0.000447132,4428.748824,741.5268912,HAUS LINEAR PARK,30594.50071,38507.24957,103.8566319,1.364520294
469,CHOA CHU KANG AVE 3,680469,16,1997,Y,N,N,N,N,N,CCK,120,0,0,0,45,75,0,0,0,0,0,0,0,469 CHOA CHU KANG AVENUE 3 SINGAPORE 680469,1284.345932,1284.347285,0.001352856,100938.9012,2454.549049,CHOA CHU KANG PK,17323.12245,39975.27633,103.737379,1.377794772
469,JURONG WEST ST 41,640469,15,1984,Y,N,N,N,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0,469 JURONG WEST STREET 41 SINGAPORE 640469,427.7025867,427.7003944,-0.002192251,592730.7961,8834.363233,JLG: LAKESIDE GARDEN,15527.4738,36735.46396,103.7212452,1.348494412
469,PASIR RIS DR 6,510469,12,1989,Y,N,N,N,N,N,PRC,79,0,0,0,68,11,0,0,0,0,0,0,0,469 PASIR RIS DRIVE 6 SINGAPORE 510469,477.7446996,477.7504017,0.005702115,125511.4256,2163.446859,PASIR RIS TOWN PK,41829.7554,39500.50136,103.9575888,1.373499771
469,SEGAR RD,670469,15,2000,Y,N,N,N,N,N,BP,99,0,0,0,30,56,13,0,0,0,0,0,0,469 SEGAR ROAD SEGAR GARDENS SINGAPORE 670469,108.096332,108.0969064,0.000574412,159926.2632,6225.626607,ZHENGHUA NATURE PARK,21319.35918,41091.34303,103.7732879,1.387889257
469,TAMPINES ST 44,520469,12,1985,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,469 TAMPINES STREET 44 SINGAPORE 520469,528.8748121,528.8713371,-0.003475031,364562.2354,2536.676187,TAMPINES ECO GREEN PK,41504.35463,38042.19429,103.9546641,1.360311544
469A,ADMIRALTY DR,751469,16,1999,Y,N,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0,469A ADMIRALTY DRIVE BLUE RIVERVIEW SINGAPORE 751469,569.1866961,569.1787392,-0.007956873,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,25813.87796,47950.37442,103.8136741,1.449920543
469A,BT BATOK WEST AVE 9,651469,15,2024,Y,N,N,Y,N,Y,BB,172,169,0,0,0,0,0,0,0,3,0,0,0,469A BUKIT BATOK WEST AVENUE 9 BUKIT BATOK WEST HAWKER CENTRE SINGAPORE 651469,1235.156886,1235.153439,-0.003446816,415385.6338,3651.114759,BUKIT BATOK TOWN PARK,17848.73649,37504.54976,103.7421029,1.355450618
469A,SENGKANG WEST WAY,791469,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0,469A SENGKANG WEST WAY FERNVALE LEA SINGAPORE 791469,322.4268188,322.4291353,0.002316462,9541.459432,413.9407229,FERNVALE PARK,32981.69624,41976.55291,103.8780831,1.395895117
469A,YISHUN ST 43,761469,14,2018,Y,N,N,N,N,N,YS,141,0,91,0,50,0,0,0,0,0,0,0,0,469A YISHUN STREET 43 MEADOW SPRING @ YISHUN SINGAPORE 761469,855.6822134,855.6819462,-0.000267189,138629.6896,1739.027904,YISHUN PK,30121.89351,45160.95755,103.8523857,1.424694074
469B,ADMIRALTY DR,752469,16,1999,Y,N,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0,469B ADMIRALTY DRIVE BLUE RIVERVIEW SINGAPORE 752469,597.1334832,597.1246839,-0.008799255,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,25777.63129,47767.65832,103.8133484,1.448268122
469B,SENGKANG WEST WAY,792469,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,75,75,0,0,0,0,0,0,0,469B SENGKANG WEST WAY FERNVALE LEA SINGAPORE 792469,285.4520173,285.4543578,0.002340453,9541.459432,413.9407229,FERNVALE PARK,32937.38161,41971.84682,103.8776849,1.395852564
469B,YISHUN ST 43,762469,14,2018,Y,N,N,N,N,N,YS,141,0,91,0,50,0,0,0,0,0,0,0,0,469B YISHUN STREET 43 MEADOW SPRING @ YISHUN SINGAPORE 762469,820.9457917,820.948842,0.003050314,138629.6896,1739.027904,YISHUN PK,30088.21571,45127.20122,103.8520831,1.424388797
469C,SENGKANG WEST WAY,793469,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,75,75,0,0,0,0,0,0,0,469C SENGKANG WEST WAY FERNVALE LEA SINGAPORE 793469,235.8659934,235.8664553,0.000461893,9541.459432,413.9407229,FERNVALE PARK,32908.12594,42023.92415,103.877422,1.396323537
47,BENDEMEER RD,330047,12,1974,Y,Y,N,Y,N,N,KWN,127,0,0,126,0,1,0,0,0,0,0,0,0,47 BENDEMEER ROAD SINGAPORE 330047,99.45184022,99.44996826,-0.001871957,3701.201682,366.1254351,BENG WAN RD PG,31727.48619,33960.10424,103.866812,1.323397413
47,CIRCUIT RD,370047,10,1964,Y,N,N,N,N,N,GL,116,0,0,112,4,0,0,0,0,0,0,0,0,47 CIRCUIT ROAD MACPHERSON GARDEN SINGAPORE 370047,452.4434841,452.4453638,0.001879681,2901.880019,220.0805861,GEYLANG EAST PK,33829.92806,34223.07215,103.8857036,1.325775271
47,HOLLAND DR,270047,4,1974,Y,Y,N,N,N,N,QT,16,0,0,14,0,2,0,0,0,0,0,0,0,47 HOLLAND DRIVE SINGAPORE 270047,127.132642,127.1338862,0.001244219,754248.0541,43075.71525,RAIL CORRIDOR,23444.48394,32316.43008,103.7923851,1.308532495
47,JLN BAHAGIA,320047,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0,47 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320047,544.85611,544.8585193,0.002409289,1110.644001,214.1431489,MAR THOMA ROAD PARK,30624.04904,34414.26789,103.8568971,1.327504822
47,JLN TIGA,390047,19,2003,Y,N,N,N,N,N,GL,110,0,0,0,74,36,0,0,0,0,0,0,0,47 JALAN TIGA PINE GREEN SINGAPORE 390047,348.2208165,348.2189097,-0.001906774,4524.619468,378.1702916,MT BATTEN RD/OLD AIRPORT RD OS,33755.22607,32341.69901,103.885032,1.308760818
47,LENGKOK BAHRU,151047,12,1983,Y,N,N,N,N,N,BM,88,0,0,0,66,22,0,0,0,0,0,0,0,47 LENGKOK BAHRU SINGAPORE 151047,361.357624,361.3564618,-0.00116225,754248.0541,43075.71525,RAIL CORRIDOR,25608.80144,29952.19996,103.8118327,1.287151475
47,LOR 6 TOA PAYOH,310047,10,1968,Y,Y,N,Y,N,N,TP,80,0,0,80,0,0,0,0,0,0,0,0,0,47 LORONG 6 TOA PAYOH EAST PAYOH SPRING SINGAPORE 310047,820.6401493,820.6395336,-0.00061571,45692.56045,985.3940788,TOA PAYOH TOWN PK,30305.00073,35454.27436,103.8540304,1.336910298
47,MARINE CRES,440047,10,1974,Y,Y,N,Y,N,N,MP,161,0,0,160,0,1,0,0,0,0,0,0,0,47 MARINE CRESCENT MARINE CRESCENT GARDENS SINGAPORE 440047,311.6702672,311.6720269,0.001759714,17603.90805,1779.304276,MARINE PARADE RD PK,36815.55968,32005.93251,103.9125305,1.305723545
47,MOH GUAN TER,160047,4,1949,Y,N,N,N,N,N,BM,16,0,8,8,0,0,0,0,0,0,0,0,0,47 MOH GUAN TERRACE SINGAPORE 160047,114.8616543,114.8591974,-0.002456903,3905.397038,253.306322,KIM PONG PARK,27749.01558,29626.47432,103.8310634,1.284205817
47,OWEN RD,210047,8,1978,Y,N,N,Y,N,N,KWN,194,0,0,0,0,0,0,0,0,180,14,0,0,47 OWEN ROAD SINGAPORE 210047,149.7041262,149.7057873,0.001661089,3714.950019,373.7979795,PEK KIO PARK,29869.94983,33014.97253,103.850121,1.314850146
47,STIRLING RD,140047,2,1963,Y,N,N,N,N,N,QT,6,0,0,0,6,0,0,0,0,0,0,0,0,47 STIRLING ROAD SINGAPORE 140047,511.2051095,511.2052447,0.000135194,754248.0541,43075.71525,RAIL CORRIDOR,24517.14648,31174.21048,103.8020236,1.298202805
47,TEBAN GDNS RD,600047,12,1985,Y,N,N,N,N,N,JE,110,0,0,66,44,0,0,0,0,0,0,0,0,47 TEBAN GARDENS ROAD SINGAPORE 600047,965.7809855,965.7772647,-0.003720841,2958.706513,282.0527242,PANDAN RESERVOIR FITNESS CORNER,17602.1471,33598.56925,103.7398885,1.320126278
47,TELOK BLANGAH DR,100047,12,1975,Y,N,N,Y,N,N,BM,106,0,0,101,0,4,0,0,0,0,0,1,0,47 TELOK BLANGAH DRIVE BLANGAH COURT SINGAPORE 100047,205.6352059,205.6263948,-0.008811115,546111.9769,15075.33142,MOUNT FABER PARK,25415.61316,28281.72504,103.810097,1.272044271
470,ANG MO KIO AVE 10,560470,13,1979,Y,N,N,Y,N,N,AMK,168,0,0,0,168,0,0,0,0,0,0,0,0,470 ANG MO KIO AVENUE 10 LITTLE GENIUS EDUCARE CENTRE SINGAPORE 560470,322.0345227,322.0289002,-0.00562254,4428.748824,741.5268912,HAUS LINEAR PARK,30601.2305,38459.24979,103.8566924,1.3640862
470,CHOA CHU KANG AVE 3,680470,16,1997,Y,N,N,N,N,N,CCK,123,0,0,0,48,75,0,0,0,0,0,0,0,470 CHOA CHU KANG AVENUE 3 SINGAPORE 680470,1284.405306,1284.406459,0.001153303,100938.9012,2454.549049,CHOA CHU KANG PK,17292.8758,40017.59944,103.7371072,1.378177516
470,JURONG WEST ST 41,640470,15,1984,Y,N,N,Y,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0,470 JURONG WEST STREET 41 SINGAPORE 640470,391.2102357,391.2090956,-0.001140052,592730.7961,8834.363233,JLG: LAKESIDE GARDEN,15517.89368,36694.56874,103.7211591,1.348124567
470,PASIR RIS DR 6,510470,12,1989,Y,Y,N,N,N,N,PRC,67,0,0,0,56,11,0,0,0,0,0,0,0,470 PASIR RIS DRIVE 6 SINGAPORE 510470,482.8818381,482.8791377,-0.002700426,701248.3851,12129.90791,PASIR RIS PK,41829.84445,39534.95595,103.9575896,1.373811366
470,SEGAR RD,670470,15,2000,Y,N,N,N,N,N,BP,101,0,0,0,44,29,28,0,0,0,0,0,0,470 SEGAR ROAD SEGAR GARDENS SINGAPORE 670470,104.1359509,104.1400216,0.004070738,159926.2632,6225.626607,ZHENGHUA NATURE PARK,21316.65885,41149.63266,103.7732636,1.388416407
470,SEMBAWANG DR,750470,15,1999,Y,N,N,N,N,N,SB,114,0,0,0,51,63,0,0,0,0,0,0,0,470 SEMBAWANG DRIVE SINGAPORE 750470,493.0745814,493.0720692,-0.002512224,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,25978.95512,48133.44312,103.8151574,1.451576162
470,TAMPINES ST 44,520470,12,1985,Y,Y,N,Y,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0,470 TAMPINES STREET 44 TAMPINES FAMILY SERVICE CENTRE SINGAPORE 520470,471.3507871,471.3508046,1.75E-05,364562.2354,2536.676187,TAMPINES ECO GREEN PK,41481.45596,38100.62791,103.9544584,1.360840006
470A,FERNVALE LINK,791470,26,2015,Y,N,N,Y,N,N,SK,172,0,0,50,122,0,0,0,0,0,0,0,0,470A FERNVALE LINK PCF SPARKLETOTS KCARE CENTRE@SENGKANG WEST BLK 470A SINGAPORE 791470,330.8076661,330.8090198,0.001353746,212949.024,3585.896881,SENGKANG RIVERSIDE PK,33138.699,42041.06101,103.8794939,1.396478477
470A,UPP SERANGOON CRES,531470,19,2014,Y,N,N,N,N,N,HG,172,0,0,0,140,32,0,0,0,0,0,0,0,470A UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 531470,145.4973255,145.4953386,-0.001986921,155132.3568,1826.144128,PUNGGOL PK,35635.35157,40114.49876,103.9019278,1.3790548
470A,YISHUN ST 42,761470,13,2022,Y,N,N,N,N,N,YS,77,0,0,0,55,22,0,0,0,0,0,0,0,470A YISHUN STREET 42 FOREST SPRING @ YISHUN SINGAPORE 761470,910.4288762,910.4286881,-0.000188055,138629.6896,1739.027904,YISHUN PK,30168.4763,45246.88297,103.8528043,1.425471149
470B,FERNVALE LINK,792470,26,2015,Y,N,N,N,N,N,SK,186,0,0,90,96,0,0,0,0,0,0,0,0,470B FERNVALE LINK FERNVALE RIVERGROVE SINGAPORE 792470,294.9154537,294.917709,0.002255345,212949.024,3585.896881,SENGKANG RIVERSIDE PK,33179.3838,42084.48479,103.8798595,1.396871179
470B,UPP SERANGOON CRES,532470,19,2014,Y,N,N,Y,N,N,HG,172,0,0,50,90,32,0,0,0,0,0,0,0,470B UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 532470,40.04715789,40.05014093,0.002983041,155132.3568,1826.144128,PUNGGOL PK,35530.79225,40100.78867,103.9009883,1.378930838
470B,YISHUN ST 42,762470,13,2022,Y,Y,N,N,N,N,YS,50,0,0,30,20,0,0,0,0,0,0,0,0,470B YISHUN STREET 42 FOREST SPRING @ YISHUN SINGAPORE 762470,857.9265649,857.9287051,0.002140189,138629.6896,1739.027904,YISHUN PK,30108.01201,45288.35274,103.852261,1.425846191
470C,FERNVALE LINK,793470,26,2015,Y,N,N,Y,N,N,SK,172,0,0,50,122,0,0,0,0,0,0,0,0,470C FERNVALE LINK FERNVALE RIVERGROVE SINGAPORE 793470,272.2453742,272.2405241,-0.004850112,212949.024,3585.896881,SENGKANG RIVERSIDE PK,33194.17128,42009.61042,103.8799924,1.396194039
470C,UPP SERANGOON CRES,533470,18,2014,Y,N,N,Y,N,N,HG,136,0,0,0,68,68,0,0,0,0,0,0,0,470C UPPER SERANGOON CRESCENT PCF SPARKLETOTS PRESCHOOL @ BEDOK RESERVOIR-PUNGGOL 470C (CC) SINGAPORE 533470,13.49623749,13.49479924,-0.001438251,155132.3568,1826.144128,PUNGGOL PK,35510.30679,40049.48779,103.9008042,1.378466897
471,ANG MO KIO AVE 10,560471,12,1978,Y,N,N,N,N,N,AMK,219,0,0,196,22,0,1,0,0,0,0,0,0,471 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560471,305.541486,305.537625,-0.003860992,4428.748824,741.5268912,HAUS LINEAR PARK,30602.40075,38390.67192,103.8567029,1.363466006
471,CHOA CHU KANG AVE 3,680471,16,1997,Y,N,N,N,N,N,CCK,123,0,0,0,48,75,0,0,0,0,0,0,0,471 CHOA CHU KANG AVENUE 3 SINGAPORE 680471,1257.093254,1257.090601,-0.002652737,100938.9012,2454.549049,CHOA CHU KANG PK,17295.00646,40063.52224,103.7371264,1.378592826
471,JURONG WEST ST 41,640471,15,1984,Y,N,N,Y,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0,471 JURONG WEST STREET 41 SINGAPORE 640471,411.4292572,411.43175,0.002492838,592730.7961,8834.363233,JLG: LAKESIDE GARDEN,15629.60564,36735.44441,103.7221629,1.348494278
471,PASIR RIS DR 6,510471,4,1989,Y,N,N,N,N,N,PRC,12,0,0,0,0,0,12,0,0,0,0,0,0,471 PASIR RIS DRIVE 6 SINGAPORE 510471,456.9197767,456.9149789,-0.004797827,701248.3851,12129.90791,PASIR RIS PK,41855.23287,39573.09234,103.9578177,1.374156245
471,SEGAR RD,670471,15,2000,Y,N,N,N,N,N,BP,115,0,0,0,44,43,28,0,0,0,0,0,0,471 SEGAR ROAD SEGAR GARDENS SINGAPORE 670471,146.479879,146.4875852,0.007706249,159926.2632,6225.626607,ZHENGHUA NATURE PARK,21275.61964,41135.83827,103.7728948,1.388291646
471,SEMBAWANG DR,750471,15,1999,Y,N,N,Y,N,N,SB,84,0,0,0,0,0,84,0,0,0,0,0,0,471 SEMBAWANG DRIVE YMCA STUDENT CARE CENTRE @ CANBERRA SINGAPORE 750471,468.6849787,468.6820041,-0.0029746,2431.671704,220.7320568,PARK AT SEMBAWANG ALLEY,26055.90851,48181.5041,103.8158489,1.452010814
471,TAMPINES ST 44,520471,4,1985,Y,N,N,N,N,N,TAP,40,0,0,0,0,0,0,0,0,25,15,0,0,471 TAMPINES STREET 44 SINGAPORE 520471,482.5107373,482.5063942,-0.00434308,364562.2354,2536.676187,TAMPINES ECO GREEN PK,41438.12571,38041.5698,103.954069,1.360305926
471A,FERNVALE ST,791471,26,2015,Y,N,N,N,N,N,SK,172,0,0,0,124,48,0,0,0,0,0,0,0,471A FERNVALE STREET FERNVALE RIVERGROVE SINGAPORE 791471,188.6946161,188.695196,0.000579908,212949.024,3585.896881,SENGKANG RIVERSIDE PK,33276.86296,41992.68393,103.8807354,1.396040947
471A,UPP SERANGOON CRES,531471,18,2014,Y,N,N,N,N,N,HG,156,0,0,24,132,0,0,0,0,0,0,0,0,471A UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 531471,115.560628,115.5549599,-0.005668148,155132.3568,1826.144128,PUNGGOL PK,35617.49395,40013.94576,103.9017673,1.37814544
471A,YISHUN ST 42,761471,13,2022,Y,N,N,Y,N,N,YS,77,0,0,0,55,22,0,0,0,0,0,0,0,471A YISHUN STREET 42 FOREST SPRING @ YISHUN SINGAPORE 761471,929.9387649,929.9449172,0.006152291,138629.6896,1739.027904,YISHUN PK,30179.7201,45297.01114,103.8529054,1.425924489
471B,FERNVALE ST,792471,26,2015,Y,N,N,N,N,N,SK,172,0,0,0,124,48,0,0,0,0,0,0,0,471B FERNVALE STREET FERNVALE RIVERGROVE SINGAPORE 792471,225.648191,225.6533429,0.005151875,212949.024,3585.896881,SENGKANG RIVERSIDE PK,33244.80217,42043.3055,103.8804473,1.396498756
471B,UPP SERANGOON CRES,532471,18,2014,Y,N,N,Y,N,N,HG,156,0,0,24,98,34,0,0,0,0,0,0,0,471B UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 532471,36.7930542,36.79384382,0.000789619,155132.3568,1826.144128,PUNGGOL PK,35539.97676,39998.96865,103.9010708,1.378010013
471B,YISHUN ST 42,762471,13,2022,Y,Y,N,Y,N,N,YS,144,0,113,11,20,0,0,0,0,0,0,0,0,471B YISHUN STREET 42 FOREST SPRING @ YISHUN SINGAPORE 762471,886.1096845,886.1097996,0.000115062,138629.6896,1739.027904,YISHUN PK,30127.24153,45331.29502,103.8524338,1.426234544
471C,FERNVALE ST,793471,22,2015,Y,N,N,N,N,N,SK,164,0,0,84,80,0,0,0,0,0,0,0,0,471C FERNVALE STREET FERNVALE RIVERGROVE SINGAPORE 793471,103.1340391,103.1370217,0.002982586,212949.024,3585.896881,SENGKANG RIVERSIDE PK,33362.4116,41982.95102,103.8815041,1.395952911
472,ANG MO KIO AVE 10,560472,13,1978,Y,N,N,N,N,N,AMK,144,0,0,0,144,0,0,0,0,0,0,0,0,472 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560472,145.8666794,145.8605237,-0.006155651,4428.748824,741.5268912,HAUS LINEAR PARK,30759.94902,38355.05955,103.8581186,1.363143927
472,CHOA CHU KANG AVE 3,680472,15,1997,Y,N,N,N,N,N,CCK,130,0,0,0,60,70,0,0,0,0,0,0,0,472 CHOA CHU KANG AVENUE 3 SINGAPORE 680472,1188.51322,1188.517699,0.004478701,100938.9012,2454.549049,CHOA CHU KANG PK,17341.31266,40117.99132,103.7375424,1.379085441
